2021-02-21 08:02:42,589 DEBUG - (james.cadelina) - Successfully loaded and updated table
2021-02-21 15:07:32,835 DEBUG - starting thread (client mode): 0xb9885190L
2021-02-21 15:07:32,835 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-02-21 15:07:32,884 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_6.4
2021-02-21 15:07:32,884 INFO - Connected (version 2.0, client OpenSSH_6.4)
2021-02-21 15:07:32,900 DEBUG - kex algos:[u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ecdsa-sha2-nistp256'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-02-21 15:07:32,901 DEBUG - Kex agreed: ecdh-sha2-nistp256
2021-02-21 15:07:32,901 DEBUG - HostKey agreed: ecdsa-sha2-nistp256
2021-02-21 15:07:32,901 DEBUG - Cipher agreed: aes128-ctr
2021-02-21 15:07:32,901 DEBUG - MAC agreed: hmac-sha2-256
2021-02-21 15:07:32,901 DEBUG - Compression agreed: none
2021-02-21 15:07:32,928 DEBUG - kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2021-02-21 15:07:32,928 DEBUG - Switch to new keys ...
2021-02-21 15:07:32,937 DEBUG - Adding ecdsa-sha2-nistp256 host key for [103.56.16.6]:28032: 75d1c31170d6257e2001c1129928c81c
2021-02-21 15:07:32,938 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-02-21 15:07:32,998 DEBUG - userauth is OK
2021-02-21 15:07:33,934 INFO - Authentication (publickey) successful!
2021-02-21 15:07:33,945 DEBUG - [chan 0] Max packet in: 32768 bytes
2021-02-21 15:07:34,360 DEBUG - Debug msg: Adding to environment: NAME=argus
2021-02-21 15:07:34,412 DEBUG - [chan 0] Max packet out: 32768 bytes
2021-02-21 15:07:34,412 DEBUG - Secsh channel 0 opened.
2021-02-21 15:07:34,432 DEBUG - [chan 0] Sesch channel 0 request ok
2021-02-21 15:07:34,447 DEBUG - [chan 0] Sesch channel 0 request ok
2021-02-21 15:07:34,448 DEBUG - [chan 1] Max packet in: 32768 bytes
2021-02-21 15:07:34,460 DEBUG - [chan 1] Max packet out: 32768 bytes
2021-02-21 15:07:34,460 DEBUG - Secsh channel 1 opened.
2021-02-21 15:07:34,481 DEBUG - [chan 1] Sesch channel 1 request ok
2021-02-21 15:07:45,903 DEBUG - [chan 2] Max packet in: 32768 bytes
2021-02-21 15:07:45,905 DEBUG - [chan 1] EOF received (1)
2021-02-21 15:07:45,905 DEBUG - [chan 1] EOF sent (1)
2021-02-21 15:07:45,911 DEBUG - [chan 2] Max packet out: 32768 bytes
2021-02-21 15:07:45,911 DEBUG - Secsh channel 2 opened.
2021-02-21 15:07:45,958 DEBUG - [chan 2] Sesch channel 2 request ok
2021-02-21 15:07:46,214 DEBUG - [chan 2] EOF received (2)
2021-02-21 15:07:46,215 DEBUG - [chan 2] EOF sent (2)
2021-02-21 15:07:46,216 DEBUG - EOF in transport thread
2021-02-21 20:51:43,490 DEBUG - starting thread (client mode): 0xb98c1990L
2021-02-21 20:51:43,490 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-02-21 20:51:43,509 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_7.4
2021-02-21 20:51:43,509 INFO - Connected (version 2.0, client OpenSSH_7.4)
2021-02-21 20:51:43,515 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-02-21 20:51:43,515 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2021-02-21 20:51:43,515 DEBUG - HostKey agreed: ssh-ed25519
2021-02-21 20:51:43,515 DEBUG - Cipher agreed: aes128-ctr
2021-02-21 20:51:43,515 DEBUG - MAC agreed: hmac-sha2-256
2021-02-21 20:51:43,516 DEBUG - Compression agreed: none
2021-02-21 20:51:43,533 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2021-02-21 20:51:43,533 DEBUG - Switch to new keys ...
2021-02-21 20:51:43,555 DEBUG - Adding ssh-ed25519 host key for [123.1.189.31]:28032: f0e839335cba3de5a05d8dd23be98e47
2021-02-21 20:51:43,556 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-02-21 20:51:43,574 DEBUG - userauth is OK
2021-02-21 20:51:48,631 INFO - Authentication (publickey) successful!
2021-02-21 20:51:48,662 DEBUG - [chan 0] Max packet in: 32768 bytes
2021-02-21 20:51:48,664 DEBUG - Received global request "hostkeys-00@openssh.com"
2021-02-21 20:51:48,664 DEBUG - Rejecting "hostkeys-00@openssh.com" global request from server.
2021-02-21 20:51:48,664 DEBUG - Debug msg: Adding to environment: NAME=argus
2021-02-21 20:51:48,705 DEBUG - [chan 0] Max packet out: 32768 bytes
2021-02-21 20:51:48,705 DEBUG - Secsh channel 0 opened.
2021-02-21 20:51:48,734 DEBUG - [chan 0] Sesch channel 0 request ok
2021-02-21 20:51:48,744 DEBUG - [chan 0] Sesch channel 0 request ok
2021-02-21 20:51:48,745 DEBUG - [chan 1] Max packet in: 32768 bytes
2021-02-21 20:51:48,748 DEBUG - [chan 1] Max packet out: 32768 bytes
2021-02-21 20:51:48,748 DEBUG - Secsh channel 1 opened.
2021-02-21 20:51:48,762 DEBUG - [chan 1] Sesch channel 1 request ok
2021-02-21 20:51:48,801 DEBUG - [chan 1] EOF received (1)
2021-02-21 20:51:48,802 DEBUG - [chan 1] EOF sent (1)
2021-02-21 20:51:48,803 DEBUG - EOF in transport thread
2021-02-21 20:51:48,812 DEBUG - starting thread (client mode): 0xb8c38910L
2021-02-21 20:51:48,812 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-02-21 20:51:48,860 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_7.4
2021-02-21 20:51:48,860 INFO - Connected (version 2.0, client OpenSSH_7.4)
2021-02-21 20:51:48,865 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-02-21 20:51:48,866 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2021-02-21 20:51:48,866 DEBUG - HostKey agreed: ssh-ed25519
2021-02-21 20:51:48,866 DEBUG - Cipher agreed: aes128-ctr
2021-02-21 20:51:48,866 DEBUG - MAC agreed: hmac-sha2-256
2021-02-21 20:51:48,866 DEBUG - Compression agreed: none
2021-02-21 20:51:48,884 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2021-02-21 20:51:48,884 DEBUG - Switch to new keys ...
2021-02-21 20:51:48,913 DEBUG - Adding ssh-ed25519 host key for [123.1.189.31]:28032: f0e839335cba3de5a05d8dd23be98e47
2021-02-21 20:51:48,914 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-02-21 20:51:48,927 DEBUG - userauth is OK
2021-02-21 20:51:53,988 INFO - Authentication (publickey) successful!
2021-02-21 20:51:54,016 DEBUG - [chan 0] Max packet in: 32768 bytes
2021-02-21 20:51:54,019 DEBUG - Received global request "hostkeys-00@openssh.com"
2021-02-21 20:51:54,019 DEBUG - Rejecting "hostkeys-00@openssh.com" global request from server.
2021-02-21 20:51:54,020 DEBUG - Debug msg: Adding to environment: NAME=argus
2021-02-21 20:51:54,060 DEBUG - [chan 0] Max packet out: 32768 bytes
2021-02-21 20:51:54,060 DEBUG - Secsh channel 0 opened.
2021-02-21 20:51:54,090 DEBUG - [chan 0] Sesch channel 0 request ok
2021-02-21 20:51:54,101 DEBUG - [chan 0] Sesch channel 0 request ok
2021-02-21 20:51:54,101 DEBUG - [chan 1] Max packet in: 32768 bytes
2021-02-21 20:51:54,103 DEBUG - [chan 1] Max packet out: 32768 bytes
2021-02-21 20:51:54,104 DEBUG - Secsh channel 1 opened.
2021-02-21 20:51:54,112 DEBUG - [chan 1] Sesch channel 1 request ok
2021-02-21 20:51:54,143 DEBUG - [chan 1] EOF received (1)
2021-02-21 20:51:54,144 DEBUG - [chan 1] EOF sent (1)
2021-02-21 20:51:54,144 DEBUG - [chan 2] Max packet in: 32768 bytes
2021-02-21 20:51:54,160 DEBUG - [chan 2] Max packet out: 32768 bytes
2021-02-21 20:51:54,161 DEBUG - Secsh channel 2 opened.
2021-02-21 20:51:54,173 DEBUG - [chan 2] Sesch channel 2 request ok
2021-02-21 20:51:54,190 DEBUG - [chan 2] EOF received (2)
2021-02-21 20:51:54,191 DEBUG - [chan 2] EOF sent (2)
2021-02-21 20:51:54,192 DEBUG - [chan 3] Max packet in: 32768 bytes
2021-02-21 20:51:54,234 DEBUG - [chan 3] Max packet out: 32768 bytes
2021-02-21 20:51:54,234 DEBUG - Secsh channel 3 opened.
2021-02-21 20:51:54,268 DEBUG - [chan 3] Sesch channel 3 request ok
2021-02-21 20:51:54,285 DEBUG - [chan 3] EOF received (3)
2021-02-21 20:51:54,286 DEBUG - [chan 3] EOF sent (3)
2021-02-21 20:51:54,287 DEBUG - EOF in transport thread
2021-02-22 08:03:13,405 DEBUG - starting thread (client mode): 0xb9bd7450L
2021-02-22 08:03:13,406 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-02-22 08:03:13,440 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_7.4
2021-02-22 08:03:13,440 INFO - Connected (version 2.0, client OpenSSH_7.4)
2021-02-22 08:03:13,445 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-02-22 08:03:13,445 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2021-02-22 08:03:13,446 DEBUG - HostKey agreed: ssh-ed25519
2021-02-22 08:03:13,446 DEBUG - Cipher agreed: aes128-ctr
2021-02-22 08:03:13,446 DEBUG - MAC agreed: hmac-sha2-256
2021-02-22 08:03:13,446 DEBUG - Compression agreed: none
2021-02-22 08:03:13,468 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2021-02-22 08:03:13,469 DEBUG - Switch to new keys ...
2021-02-22 08:03:13,470 DEBUG - Adding ssh-ed25519 host key for [58.64.177.152]:28032: 649bfb2ade50b259183468bcc4a641be
2021-02-22 08:03:13,471 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-02-22 08:03:13,510 DEBUG - userauth is OK
2021-02-22 08:03:18,545 INFO - Authentication (publickey) failed.
2021-02-22 08:04:13,446 DEBUG - EOF in transport thread
2021-02-22 08:15:01,970 DEBUG - starting thread (client mode): 0xb932c090L
2021-02-22 08:15:01,970 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-02-22 08:15:02,005 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_7.4
2021-02-22 08:15:02,005 INFO - Connected (version 2.0, client OpenSSH_7.4)
2021-02-22 08:15:02,010 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-02-22 08:15:02,011 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2021-02-22 08:15:02,011 DEBUG - HostKey agreed: ssh-ed25519
2021-02-22 08:15:02,011 DEBUG - Cipher agreed: aes128-ctr
2021-02-22 08:15:02,011 DEBUG - MAC agreed: hmac-sha2-256
2021-02-22 08:15:02,011 DEBUG - Compression agreed: none
2021-02-22 08:15:02,034 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2021-02-22 08:15:02,034 DEBUG - Switch to new keys ...
2021-02-22 08:15:02,036 DEBUG - Adding ssh-ed25519 host key for [58.64.177.152]:28032: 649bfb2ade50b259183468bcc4a641be
2021-02-22 08:15:02,037 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-02-22 08:15:02,075 DEBUG - userauth is OK
2021-02-22 08:15:02,139 INFO - Authentication (publickey) failed.
